date,subregion1_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients
2/10/2021,Florida,37241,77.977778,15,3507,1,69,37518,257
2/10/2021,New York,475671,79.589216,272,45628,22,1317,911775,4462
2/10/2021,Florida,2713295,80.555136,1566,388356,27,5062,4305467,11697
2/10/2021,Florida,21781,76.075,1,2567,0,37,16151,90
2/10/2021,Florida,313249,75.153731,148,32471,8,580,243759,1984
2/10/2021,Florida,372678,81.591525,99,28775,1,422,286863,1514
2/10/2021,Florida,1355921,78.435979,442,108226,5,1008,1157050,2404
2/10/2021,Florida,48289,74.727273,8,5786,0,136,52315,339
2/10/2021,Florida,103852,77.426087,38,6840,2,282,88360,566
2/10/2021,Florida,159701,81.606452,44,9989,0,262,127059,670
2/10/2021,Florida,109999,79.005263,23,5562,1,76,67671,321
2/10/2021,Florida,17900,77.36,3,1288,0,28,15259,70
2/10/2021,Florida,419680,80.290123,99,25777,3,672,370410,1270
2/10/2021,Florida,27154,79.533333,10,2690,2,24,23391,204
2/10/2021,Florida,73384,74.51875,17,5655,3,109,68656,496
2/10/2021,Florida,154241,79.677778,54,10328,1,245,145178,740
2/10/2021,Florida,16105,76.5,5,1784,0,35,12095,93
2/10/2021,Florida,184736,75.825641,89,17674,3,308,71672,773
2/10/2021,Florida,587769,77.314815,163,31549,13,690,345120,1948
2/10/2021,Florida,8602,77.2,4,1541,0,24,7879,48
2/10/2021,New York,2594676,80.061236,1058,165563,120,7010,3718617,23886
2/10/2021,Florida,937933,75.768263,365,85419,3,997,956140,1913
2/10/2021,Florida,740000,78.6875,237,54940,1,835,498793,2120
2/10/2021,Florida,174049,77.245833,90,16269,2,237,85398,806
2/10/2021,Florida,8236,75.85,5,1019,0,14,6516,22
2/10/2021,Florida,212228,77.186207,81,16062,1,283,183183,853
2/10/2021,Florida,40276,74.925,15,2704,1,24,30073,178
2/10/2021,Florida,353339,75.448148,129,25929,8,672,258259,1789
2/10/2021,Florida,537868,77.039048,174,32471,5,591,371275,1753
2/10/2021,Florida,14428,77.666667,5,1575,0,36,17695,57
2/10/2021,Florida,685368,77.266667,330,53588,10,1030,582037,4514
2/10/2021,Florida,186704,76.175,70,10500,4,362,121786,910
2/10/2021,Florida,385506,78.997297,139,29929,4,510,414128,1345
2/10/2021,Florida,44124,75.742857,9,4969,0,118,45124,300
2/10/2021,Florida,15448,73.433333,2,1703,0,70,18997,79
2/10/2021,Florida,18474,76.14,7,1904,1,39,19814,85
2/10/2021,New York,2295808,81.48371,1007,167330,97,7170,3705557,24930
2/10/2021,Florida,19427,74.5,12,2139,0,41,16995,81
2/10/2021,Florida,41018,78.316667,10,4160,0,61,26157,314
2/10/2021,Florida,181522,78.725,52,10143,6,313,138932,792
2/10/2021,Florida,28254,75.95,19,3195,1,54,27673,171
2/10/2021,Florida,525141,76.321239,187,31130,9,597,390711,2148
2/10/2021,Florida,82925,78.216667,37,7379,1,102,80294,292
2/10/2021,Florida,243693,80.342424,110,19294,1,176,218944,713
2/10/2021,Florida,32050,76.55,14,3082,0,44,28187,145
2/10/2021,Florida,345432,77.764706,111,23035,5,492,290753,1263
2/10/2021,Florida,266309,77.945238,87,21672,2,186,370722,1068
2/10/2021,New York,1630698,81.935021,569,78976,47,3064,3262141,11658
2/10/2021,Florida,462801,79.789873,136,25463,4,394,319863,1092
2/9/2021,Florida,68021,78.136364,26,6716,1,74,36776,282
2/9/2021,Florida,16105,76.5,8,1779,1,35,12050,93
2/9/2021,Florida,76483,79.424,12,5515,1,42,58079,239
2/9/2021,Florida,14165,76.5,6,1352,0,22,13292,69
2/9/2021,Florida,740000,78.6875,207,54703,3,834,496393,2119
2/9/2021,Florida,353339,75.448148,150,25800,9,672,256880,1781
2/9/2021,Florida,17900,77.36,11,1285,0,28,15191,70
2/9/2021,Florida,385506,78.997297,133,29790,3,510,412068,1341
2/9/2021,Florida,2713295,80.555136,1519,386790,17,5058,4285587,11670
2/9/2021,Florida,353623,79.132353,122,34908,1,396,304341,1248
2/9/2021,Florida,937933,75.768263,343,85054,5,993,951932,1910
2/9/2021,Florida,1355921,78.435979,437,107784,3,1007,1151122,2399
2/9/2021,Florida,186704,76.175,45,10430,0,354,121390,906
2/9/2021,New York,475671,79.589216,244,45356,25,1312,908982,4440
2/9/2021,Florida,27142,76.2,11,2752,1,46,26561,136
2/9/2021,Florida,41275,77.055556,7,3381,5,69,41395,361
2/9/2021,Florida,290965,77.575439,104,27724,0,252,296898,621
2/9/2021,Florida,19427,74.5,7,2127,0,41,16965,81
2/9/2021,Florida,243693,80.342424,78,19184,2,175,217953,712
2/9/2021,New York,2594676,80.061236,1086,164505,106,6989,3703272,23766
2/9/2021,New York,2295808,81.48371,997,166323,114,7147,3689825,24833
2/9/2021,Florida,419680,80.290123,139,25678,1,669,368653,1267
2/9/2021,Florida,18474,76.14,9,1897,0,39,19733,84
2/9/2021,Florida,44124,75.742857,3,4960,1,118,44923,300
2/9/2021,Florida,15448,73.433333,2,1701,0,70,18954,79
2/9/2021,Florida,27154,79.533333,11,2680,1,24,23303,202
2/9/2021,Florida,8602,77.2,1,1537,0,24,7827,48
2/9/2021,Florida,968341,77.648598,188,62047,15,1345,910145,4244
2/9/2021,Florida,212228,77.186207,46,15981,4,274,182381,852
2/9/2021,Florida,103852,77.426087,31,6802,2,280,87696,564
2/9/2021,Florida,345432,77.764706,62,22924,3,489,289054,1258
2/9/2021,Florida,8236,75.85,5,1014,0,14,6496,22
2/9/2021,Florida,73384,74.51875,20,5638,1,107,68484,493
2/9/2021,Florida,174049,77.245833,65,16179,2,234,84864,804
2/9/2021,Florida,154241,79.677778,50,10274,3,246,144122,739
2/9/2021,Florida,145415,75.062963,45,9120,1,362,103879,613
2/9/2021,Florida,525141,76.321239,128,30943,8,591,388850,2139
2/9/2021,Florida,37241,77.977778,9,3492,0,69,37282,256
2/9/2021,Florida,587769,77.314815,182,31386,17,681,343580,1935
2/9/2021,Florida,203478,78.015789,85,17659,5,299,115226,661
2/9/2021,Florida,14428,77.666667,2,1570,1,36,17600,57
2/9/2021,Florida,1426736,77.533083,396,104550,6,1371,1156090,2787
2/9/2021,Florida,16615,76.4,5,1423,0,14,14934,97
2/9/2021,Florida,462801,79.789873,108,25327,3,389,318270,1088
2/9/2021,Florida,24546,74.083333,11,2536,0,37,17817,129
2/9/2021,Florida,40276,74.925,17,2689,1,24,29930,177
2/9/2021,Florida,45993,75.622222,15,5259,1,75,46653,389
2/9/2021,Florida,1470344,80.354355,561,112204,18,2277,1465524,6029
2/9/2021,Florida,1934516,79.300597,930,181290,24,2192,2348030,8743
2/9/2021,Florida,124995,76.058333,35,7473,1,214,87711,479
2/9/2021,Florida,159701,81.606452,45,9945,5,262,126227,670
2/9/2021,New York,1440625,78.238413,875,113132,102,4643,1976780,17631
2/9/2021,Florida,537868,77.039048,195,32297,9,564,369395,1748
2/9/2021,Florida,28254,75.95,14,3176,2,54,27539,170
2/9/2021,Florida,82925,78.216667,40,7342,2,102,79978,291
2/9/2021,Florida,313249,75.153731,123,32323,5,569,242594,1976
2/9/2021,Florida,109999,79.005263,31,5539,1,76,67480,320
2/9/2021,Florida,41018,78.316667,13,4150,0,61,26052,314
2/9/2021,Florida,372678,81.591525,94,28676,6,422,285484,1513
2/9/2021,Florida,21781,76.075,3,2566,0,37,16081,90
2/9/2021,Florida,32050,76.55,9,3068,3,43,28121,145
2/9/2021,Florida,14364,75.1,1,1535,0,18,13606,74
2/9/2021,Florida,181522,78.725,36,10091,1,313,138324,786
2/9/2021,New York,1630698,81.935021,521,78407,61,3055,3245586,11611
2/9/2021,Florida,266309,77.945238,67,21585,1,186,368406,1066
2/9/2021,Florida,184736,75.825641,88,17585,2,308,71463,770
2/9/2021,Florida,48289,74.727273,14,5778,3,136,52196,339
2/9/2021,Florida,685368,77.266667,319,53258,10,1029,578451,4504
2/9/2021,Florida,69999,74.754545,14,7397,0,143,64654,434
2/9/2021,Florida,313163,77.727907,84,20502,6,515,244597,1424
2/8/2021,Florida,145415,75.062963,27,9075,3,362,103417,612
2/8/2021,Florida,685368,77.266667,269,52939,15,1008,574648,4494
2/8/2021,Florida,16105,76.5,12,1771,0,35,11973,92
2/8/2021,Florida,19427,74.5,2,2120,0,41,16867,81
2/8/2021,Florida,203478,78.015789,58,17574,0,299,114728,656
2/8/2021,Florida,353623,79.132353,115,34786,2,384,302581,1247
2/8/2021,Florida,1426736,77.533083,377,104154,4,1358,1150393,2781
2/8/2021,Florida,103852,77.426087,39,6771,2,280,87254,562
2/8/2021,Florida,212228,77.186207,51,15935,2,266,181597,848
2/8/2021,Florida,353339,75.448148,133,25650,4,671,255035,1772
2/8/2021,Florida,587769,77.314815,236,31204,8,681,342181,1918
2/8/2021,Florida,8602,77.2,1,1536,0,23,7798,48
2/8/2021,Florida,24546,74.083333,3,2525,0,37,17697,129
2/8/2021,Florida,14428,77.666667,6,1568,0,36,17518,56
2/8/2021,Florida,14165,76.5,5,1346,1,22,13229,69
2/8/2021,Florida,45993,75.622222,24,5244,3,75,46449,388
2/8/2021,Florida,18474,76.14,3,1888,0,39,19510,84
2/8/2021,New York,2594676,80.061236,1344,163419,128,6964,3678147,23660
2/8/2021,Florida,27142,76.2,11,2741,0,46,26460,135
2/8/2021,Florida,159701,81.606452,24,9900,1,258,125479,665
2/8/2021,New York,1630698,81.935021,615,77886,55,3043,3223419,11550
2/8/2021,Florida,21781,76.075,6,2563,0,35,16012,90
2/8/2021,Florida,28254,75.95,9,3162,0,54,27478,168
2/8/2021,Florida,184736,75.825641,38,17497,4,307,70994,768
2/8/2021,Florida,290965,77.575439,194,27620,4,252,294854,621
2/8/2021,Florida,968341,77.648598,226,61859,10,1345,904138,4229
2/8/2021,Florida,740000,78.6875,176,54496,1,829,493661,2116
2/8/2021,Florida,385506,78.997297,140,29657,2,510,410073,1338
2/8/2021,Florida,17900,77.36,6,1274,0,28,15049,70
2/8/2021,Florida,313249,75.153731,107,32200,12,563,241233,1971
2/8/2021,Florida,525141,76.321239,136,30815,6,578,386673,2131
2/8/2021,Florida,32050,76.55,11,3059,1,43,28019,142
2/8/2021,Florida,266309,77.945238,88,21518,4,185,365814,1065
2/8/2021,Florida,937933,75.768263,278,84711,7,992,947833,1905
2/8/2021,Florida,41018,78.316667,16,4137,2,60,25948,314
2/8/2021,Florida,68021,78.136364,32,6690,1,73,36534,281
2/8/2021,Florida,1934516,79.300597,768,180360,21,2185,2335879,8719
2/8/2021,Florida,76483,79.424,15,5503,2,42,57516,238
2/8/2021,Florida,16615,76.4,6,1418,2,14,14882,97
2/8/2021,Florida,69999,74.754545,14,7383,1,143,64255,434
2/8/2021,Florida,154241,79.677778,46,10224,1,244,142986,736
2/8/2021,Florida,11724,75.375,2,1264,0,10,10405,28
2/8/2021,Florida,1355921,78.435979,442,107347,8,999,1144758,2396
2/8/2021,Florida,73384,74.51875,12,5618,3,106,68183,492
2/8/2021,Florida,37241,77.977778,13,3483,1,69,37170,256
2/8/2021,Florida,41275,77.055556,10,3374,0,68,41070,356
2/8/2021,Florida,419680,80.290123,73,25539,5,650,366787,1266
2/8/2021,Florida,27154,79.533333,14,2669,0,24,23230,201
2/8/2021,Florida,174049,77.245833,63,16114,1,222,84371,802
2/8/2021,Florida,462801,79.789873,134,25219,4,389,316471,1085
2/8/2021,Florida,124995,76.058333,39,7438,6,207,87249,478
2/8/2021,Florida,1470344,80.354355,390,111643,10,2269,1456927,6011
2/8/2021,New York,475671,79.589216,266,45112,17,1309,902456,4415
2/8/2021,Florida,537868,77.039048,164,32102,10,550,366748,1739
2/8/2021,Florida,109999,79.005263,15,5508,0,75,67102,319
2/8/2021,Florida,181522,78.725,27,10055,1,313,137459,785
2/8/2021,Florida,186704,76.175,48,10385,0,355,120843,906
2/8/2021,Florida,2713295,80.555136,1498,385271,24,5039,4261909,11653
2/8/2021,Florida,345432,77.764706,137,22862,5,468,287691,1255
2/8/2021,New York,1440625,78.238413,966,112257,109,4633,1962656,17529
2/8/2021,Florida,8236,75.85,3,1009,0,14,6458,22
2/8/2021,Florida,48289,74.727273,4,5764,0,134,51739,336
2/8/2021,Florida,40276,74.925,16,2672,0,24,29747,176
2/8/2021,Florida,372678,81.591525,115,28582,7,422,283825,1507
2/8/2021,Florida,13580,74.55,1,873,0,13,3043,66
2/8/2021,Florida,44124,75.742857,15,4957,2,118,44744,299
2/8/2021,Florida,14364,75.1,5,1534,0,18,13559,74
2/8/2021,Florida,15448,73.433333,4,1699,0,70,18924,79
2/8/2021,Florida,243693,80.342424,81,19106,6,175,216785,710
2/8/2021,New York,2295808,81.48371,1238,165326,94,7126,3663237,24719
2/8/2021,Florida,313163,77.727907,101,20418,10,508,243212,1418
2/8/2021,Florida,82925,78.216667,34,7302,0,97,79742,289
2/7/2021,Florida,1470344,80.354355,404,111253,12,2250,1451742,6001
2/7/2021,Florida,212228,77.186207,45,15884,3,266,180874,846
2/7/2021,Florida,103852,77.426087,24,6732,0,274,86731,560
2/7/2021,Florida,41018,78.316667,8,4121,0,60,25828,312
2/7/2021,Florida,243693,80.342424,58,19025,1,175,215850,704
2/7/2021,Florida,69999,74.754545,4,7369,1,143,64085,433
2/7/2021,Florida,44124,75.742857,5,4942,0,118,44534,297
2/7/2021,Florida,16615,76.4,2,1412,0,14,14806,95
2/7/2021,Florida,968341,77.648598,185,61633,5,1335,900601,4219
2/7/2021,Florida,537868,77.039048,146,31938,7,550,365326,1729
2/7/2021,Florida,290965,77.575439,16,27426,1,250,293968,617
2/7/2021,Florida,145415,75.062963,21,9048,0,362,103152,609
2/7/2021,Florida,587769,77.314815,146,30968,6,680,340442,1910
2/7/2021,Florida,73384,74.51875,10,5606,1,106,67933,489
2/7/2021,Florida,32050,76.55,2,3048,0,42,27948,141
2/7/2021,Florida,17900,77.36,4,1268,1,28,15008,70
2/7/2021,Florida,937933,75.768263,243,84433,8,982,944576,1898
2/7/2021,Florida,525141,76.321239,107,30679,11,577,384678,2125
2/7/2021,Florida,313163,77.727907,55,20317,1,507,241654,1408
2/7/2021,Florida,76483,79.424,8,5488,1,42,57282,236
2/7/2021,Florida,419680,80.290123,57,25466,4,650,365779,1261
2/7/2021,Florida,174049,77.245833,38,16051,1,222,84094,801
2/7/2021,Florida,13580,74.55,1,872,0,13,3030,66
2/7/2021,Florida,14364,75.1,1,1529,0,18,13526,74
2/7/2021,Florida,372678,81.591525,58,28467,2,420,283011,1500
2/7/2021,Florida,385506,78.997297,85,29517,1,508,408409,1336
2/7/2021,Florida,353339,75.448148,88,25517,8,671,254051,1768
2/7/2021,Florida,124995,76.058333,20,7399,1,207,86839,472
2/7/2021,Florida,462801,79.789873,95,25085,2,387,315154,1081
2/7/2021,Florida,68021,78.136364,14,6658,1,73,36384,280
2/7/2021,Florida,186704,76.175,46,10337,3,353,120287,906
2/7/2021,Florida,16105,76.5,4,1759,0,35,11921,92
2/7/2021,Florida,184736,75.825641,27,17459,4,307,70824,764
2/7/2021,Florida,82925,78.216667,21,7268,0,97,79341,289
2/7/2021,Florida,154241,79.677778,28,10178,2,244,141821,735
2/7/2021,Florida,203478,78.015789,38,17516,1,298,114386,656
2/7/2021,Florida,37241,77.977778,1,3470,0,68,36970,255
2/7/2021,Florida,1355921,78.435979,427,106905,8,999,1139709,2388
2/7/2021,Florida,1426736,77.533083,232,103777,4,1353,1144150,2777
2/7/2021,Florida,159701,81.606452,13,9876,1,258,124814,664
2/7/2021,Florida,21781,76.075,4,2557,0,35,15956,90
2/7/2021,Florida,24546,74.083333,3,2522,0,37,17619,129
2/7/2021,Florida,14428,77.666667,3,1562,0,36,17386,56
2/7/2021,Florida,18474,76.14,1,1885,0,39,19446,84
2/7/2021,Florida,48289,74.727273,4,5760,0,134,51625,336
2/7/2021,Florida,2713295,80.555136,1298,383773,19,5011,4243121,11629
2/7/2021,Florida,266309,77.945238,46,21430,6,183,362905,1061
2/7/2021,Florida,740000,78.6875,138,54320,1,829,492001,2115
2/7/2021,New York,1440625,78.238413,322,111291,85,4614,1955422,17420
2/7/2021,Florida,8602,77.2,1,1535,0,23,7763,48
2/7/2021,Florida,40276,74.925,11,2656,0,24,29598,176
2/7/2021,New York,2594676,80.061236,566,162075,103,6940,3664744,23532
2/7/2021,Florida,109999,79.005263,10,5493,0,73,66937,319
2/7/2021,Florida,181522,78.725,28,10028,1,310,136785,784
2/7/2021,Florida,27142,76.2,7,2730,0,45,26396,135
2/7/2021,Florida,27154,79.533333,5,2655,1,24,23169,201
2/7/2021,Florida,353623,79.132353,143,34671,3,384,301404,1245
2/7/2021,Florida,685368,77.266667,202,52670,14,1008,571857,4479
2/7/2021,Florida,45993,75.622222,4,5220,0,75,46374,385
2/7/2021,New York,1630698,81.935021,205,77271,43,3027,3212054,11495
2/7/2021,Florida,313249,75.153731,84,32093,8,563,240009,1959
2/7/2021,Florida,28254,75.95,18,3153,0,54,27402,168
2/7/2021,Florida,1934516,79.300597,769,179592,26,2169,2326781,8698
2/7/2021,New York,475671,79.589216,100,44846,9,1304,899228,4398
2/7/2021,New York,2295808,81.48371,452,164088,81,7108,3648084,24625
2/7/2021,Florida,41275,77.055556,12,3364,1,68,40814,356
2/7/2021,Florida,15448,73.433333,1,1695,0,70,18894,79
2/7/2021,Florida,345432,77.764706,74,22725,3,468,286458,1250
2/6/2021,Florida,266309,77.945238,45,21384,0,182,362363,1055
2/6/2021,New York,1630698,81.935021,391,77066,66,3012,3201705,11452
2/6/2021,Florida,537868,77.039048,136,31792,4,550,364681,1722
2/6/2021,Florida,76483,79.424,16,5480,2,42,57171,235
2/6/2021,Florida,968341,77.648598,196,61448,14,1331,899400,4214
2/6/2021,Florida,27154,79.533333,8,2650,0,24,23133,200
2/6/2021,Florida,203478,78.015789,43,17478,2,296,114235,655
2/6/2021,Florida,740000,78.6875,214,54182,5,829,491016,2114
2/6/2021,Florida,525141,76.321239,101,30572,12,577,384015,2114
2/6/2021,Florida,69999,74.754545,14,7365,1,143,64026,432
2/6/2021,Florida,18474,76.14,8,1884,1,38,19437,84
2/6/2021,Florida,1470344,80.354355,387,110849,16,2249,1448414,5989
2/6/2021,Florida,159701,81.606452,25,9863,2,258,124492,663
2/6/2021,Florida,1934516,79.300597,833,178823,24,2162,2320192,8672
2/6/2021,Florida,45993,75.622222,14,5216,2,75,46340,385
2/6/2021,Florida,68021,78.136364,22,6644,2,73,36321,279
2/6/2021,Florida,109999,79.005263,19,5483,1,73,66864,319
2/6/2021,Florida,1355921,78.435979,363,106478,2,998,1136755,2380
2/6/2021,Florida,28254,75.95,10,3135,0,54,27363,168
2/6/2021,Florida,353339,75.448148,99,25429,2,671,253386,1760
2/6/2021,Florida,243693,80.342424,74,18967,1,175,215333,703
2/6/2021,Florida,14428,77.666667,1,1559,0,36,17377,56
2/6/2021,Florida,154241,79.677778,52,10150,3,244,141243,733
2/6/2021,Florida,290965,77.575439,102,27410,0,250,293407,616
2/6/2021,Florida,124995,76.058333,30,7379,0,206,86705,471
2/6/2021,Florida,345432,77.764706,101,22651,4,468,286005,1247
2/6/2021,Florida,184736,75.825641,62,17432,2,304,70679,760
2/6/2021,Florida,372678,81.591525,68,28409,4,420,282616,1498
2/6/2021,Florida,353623,79.132353,128,34528,9,384,300724,1242
2/6/2021,Florida,21781,76.075,5,2553,0,35,15948,90
2/6/2021,Florida,181522,78.725,29,10000,1,306,136564,783
2/6/2021,Florida,174049,77.245833,57,16013,1,222,83965,800
2/6/2021,Florida,15448,73.433333,7,1694,0,70,18884,79
2/6/2021,New York,1440625,78.238413,721,110969,94,4593,1946489,17335
2/6/2021,Florida,2713295,80.555136,1541,382475,21,4979,4223601,11610
2/6/2021,Florida,313249,75.153731,99,32009,10,562,239580,1951
2/6/2021,Florida,24546,74.083333,4,2519,0,37,17612,129
2/6/2021,Florida,937933,75.768263,328,84190,6,954,942952,1890
2/6/2021,Florida,419680,80.290123,81,25409,3,650,365251,1257
2/6/2021,Florida,16105,76.5,4,1755,0,35,11908,92
2/6/2021,New York,475671,79.589216,179,44746,21,1301,895505,4389
2/6/2021,Florida,41018,78.316667,8,4113,0,60,25807,312
2/6/2021,Florida,27142,76.2,11,2723,0,45,26375,135
2/6/2021,Florida,186704,76.175,38,10291,0,353,120122,903
2/6/2021,Florida,11724,75.375,4,1262,0,10,10376,28
2/6/2021,Florida,587769,77.314815,235,30822,6,675,340013,1904
2/6/2021,Florida,32050,76.55,20,3046,2,42,27927,141
2/6/2021,Florida,145415,75.062963,42,9027,1,362,102992,609
2/6/2021,Florida,212228,77.186207,66,15839,2,266,180483,843
2/6/2021,Florida,73384,74.51875,18,5596,1,104,67834,488
2/6/2021,Florida,37241,77.977778,9,3469,0,68,36910,255
2/6/2021,Florida,685368,77.266667,253,52468,9,1008,570670,4465
2/6/2021,Florida,44124,75.742857,5,4937,0,118,44493,297
2/6/2021,Florida,385506,78.997297,147,29432,2,506,407936,1335
2/6/2021,Florida,313163,77.727907,77,20262,4,507,241019,1407
2/6/2021,Florida,41275,77.055556,10,3352,0,68,40757,355
2/6/2021,Florida,14165,76.5,7,1341,0,22,13183,68
2/6/2021,Florida,1426736,77.533083,314,103545,9,1352,1141910,2773
2/6/2021,Florida,82925,78.216667,33,7247,2,97,79035,289
2/6/2021,Florida,48289,74.727273,12,5756,0,134,51583,336
2/6/2021,New York,2594676,80.061236,898,161509,98,6921,3650641,23429
2/6/2021,Florida,14364,75.1,4,1528,1,18,13522,74
2/6/2021,New York,2295808,81.48371,890,163636,92,7086,3629858,24544
2/6/2021,Florida,40276,74.925,7,2645,0,24,29544,176
2/6/2021,Florida,103852,77.426087,21,6708,0,274,86544,560
2/6/2021,Florida,462801,79.789873,110,24990,5,387,314548,1079
2/5/2021,Florida,685368,77.266667,251,52215,23,1008,568965,4456
2/5/2021,Florida,145415,75.062963,74,8985,2,356,102716,608
2/5/2021,Florida,18474,76.14,10,1876,0,37,19401,83
2/5/2021,Florida,68021,78.136364,39,6622,2,71,36261,277
2/5/2021,Florida,32050,76.55,9,3026,0,42,27863,139
2/5/2021,Florida,15448,73.433333,7,1687,0,70,18863,79
2/5/2021,Florida,24546,74.083333,11,2515,0,35,17598,129
2/5/2021,Florida,154241,79.677778,42,10098,3,237,139866,730
2/5/2021,Florida,1355921,78.435979,375,106115,1,991,1133186,2378
2/5/2021,Florida,537868,77.039048,201,31656,10,542,363466,1718
