date,subregion1_name,subregion2_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients,latitude,longitude,area_sq_km,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older
2/12/2021,New York,New York County,1630698,81.935021,494,80024,45,3087,3290506,11755,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
2/12/2021,Florida,Jackson County,48289,74.727273,9,5810,1,138,52600,340,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
2/12/2021,Florida,Bay County,184736,75.825641,76,17813,4,315,72171,784,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
2/12/2021,Florida,Levy County,40276,74.925,16,2737,1,25,30289,181,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
2/12/2021,Florida,Hardee County,27154,79.533333,4,2700,0,25,23496,205,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
2/12/2021,Florida,Jefferson County,14165,76.5,4,1370,0,22,13499,69,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
2/12/2021,Florida,Walton County,68021,78.136364,14,6777,0,76,37230,285,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
2/12/2021,Florida,Glades County,13580,74.55,4,884,0,14,3070,66,26.95,-81.19,2555,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892
2/12/2021,Florida,Marion County,353339,75.448148,113,26209,4,673,261213,1802,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
2/12/2021,Florida,Hernando County,186704,76.175,58,10617,1,368,122860,914,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
2/12/2021,Florida,Broward County,1934516,79.300597,882,183969,36,2229,2382806,8822,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
2/12/2021,Florida,Hamilton County,14364,75.1,1,1546,0,21,13710,74,30.49,-82.95,1345,8358,6006,1526,1580,2452,1700,1742,1918,1789,1108,549
2/12/2021,Florida,Flagler County,109999,79.005263,28,5599,4,76,68018,326,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
2/12/2021,Florida,Highlands County,103852,77.426087,24,6894,2,282,89087,570,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
2/12/2021,Florida,Volusia County,537868,77.039048,158,32829,4,604,374209,1764,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
2/12/2021,Florida,Leon County,290965,77.575439,80,28078,3,260,300267,629,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
2/12/2021,Florida,St. Lucie County,313163,77.727907,107,20847,8,522,248074,1443,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
2/12/2021,Florida,Madison County,18474,76.14,3,1915,0,39,19882,86,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
2/12/2021,Florida,Washington County,24546,74.083333,17,2568,0,39,18012,130,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
2/12/2021,New York,Bronx County,1440625,78.238413,731,115461,82,4699,2001746,17892,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
2/12/2021,Florida,Monroe County,76483,79.424,13,5553,2,42,58874,243,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
2/12/2021,Florida,Miami-Dade County,2713295,80.555136,1424,391400,23,5121,4355315,11749,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
2/12/2021,Florida,Hillsborough County,1426736,77.533083,441,106003,4,1395,1171608,2792,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
2/12/2021,Florida,Seminole County,462801,79.789873,109,25717,5,398,322547,1103,28.71,-81.23,893,223736,239065,51416,56748,63523,65265,63037,64753,51426,29636,16997
2/12/2021,Florida,Putnam County,73384,74.51875,30,5699,2,110,69121,500,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
2/12/2021,Florida,Brevard County,587769,77.314815,163,31870,7,697,348174,1964,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
2/12/2021,Florida,Gilchrist County,17900,77.36,6,1301,0,28,15344,70,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
2/12/2021,Florida,Polk County,685368,77.266667,308,54176,9,1050,587956,4541,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
2/12/2021,Florida,Union County,15448,73.433333,3,1708,0,70,19087,79,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
2/12/2021,Florida,St. Johns County,243693,80.342424,55,19407,2,180,220643,716,29.91,-81.41,2127,118732,124961,26849,31992,22942,28237,33191,35526,33418,21201,10337
2/12/2021,Florida,Baker County,28254,75.95,5,3214,0,54,27790,171,30.32,-82.27,1525,14874,13380,3646,3798,3887,3886,3793,3747,2968,1701,828
2/12/2021,Florida,Wakulla County,32050,76.55,4,3095,0,48,28368,147,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
2/12/2021,Florida,Charlotte County,181522,78.725,42,10230,4,323,140018,798,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
2/12/2021,Florida,Clay County,212228,77.186207,58,16172,0,283,184493,857,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
2/12/2021,Florida,Pasco County,525141,76.321239,137,31449,7,600,394358,2163,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
2/12/2021,Florida,Gadsden County,45993,75.622222,16,5301,1,77,47095,391,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
2/12/2021,Florida,Palm Beach County,1470344,80.354355,618,113902,21,2315,1485387,6091,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
2/12/2021,Florida,Suwannee County,44124,75.742857,7,4995,0,119,45485,301,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
2/12/2021,Florida,Hendry County,41018,78.316667,15,4183,1,62,26275,315,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
2/12/2021,Florida,Pinellas County,968341,77.648598,237,62925,7,1372,922184,4278,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
2/12/2021,Florida,Liberty County,8236,75.85,2,1025,0,14,6553,22,30.23,-84.89,2184,5045,3191,771,891,1256,1284,1266,1117,866,544,241
2/12/2021,Florida,Duval County,937933,75.768263,247,85995,9,1012,961988,1929,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
2/12/2021,Florida,Nassau County,82925,78.216667,22,7425,1,105,81057,294,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
2/12/2021,Florida,Alachua County,266309,77.945238,65,21795,4,191,374589,1076,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
2/12/2021,Florida,Dixie County,16615,76.4,1,1429,0,15,15042,99,29.59,-83.19,2237,9138,7477,1656,1693,1831,1951,1870,2510,2392,1867,845
2/12/2021,Florida,Calhoun County,14428,77.666667,4,1584,0,36,17743,57,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
2/12/2021,Florida,Gulf County,16105,76.5,7,1798,0,35,12173,93,29.9,-85.24,1928,9447,6658,1384,1390,2170,2082,2201,2384,2252,1534,708
2/12/2021,New York,Queens County,2295808,81.48371,928,169228,85,7223,3736659,25096,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
2/12/2021,Florida,Okeechobee County,41275,77.055556,15,3417,1,69,41815,363,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
2/12/2021,Florida,Santa Rosa County,174049,77.245833,51,16401,5,238,86010,812,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
2/12/2021,Florida,Orange County,1355921,78.435979,460,109109,7,1005,1167382,2421,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
2/12/2021,Florida,Collier County,372678,81.591525,79,28948,2,428,288494,1521,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
2/12/2021,Florida,Columbia County,69999,74.754545,19,7460,0,148,65356,439,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
2/12/2021,Florida,Sarasota County,419680,80.290123,66,25920,3,675,372771,1273,27.19,-82.37,1878,199988,219692,31135,36067,35638,34154,40364,56912,72784,67694,44932
2/12/2021,Florida,DeSoto County,37241,77.977778,17,3537,2,69,37748,261,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
2/12/2021,New York,Richmond County,475671,79.589216,232,46078,23,1328,919860,4500,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
2/12/2021,Florida,Lake County,345432,77.764706,130,23275,4,503,293545,1273,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
2/12/2021,Florida,Lee County,740000,78.6875,170,55282,2,847,501698,2124,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
2/12/2021,Florida,Citrus County,145415,75.062963,32,9277,2,362,104852,619,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
2/12/2021,Florida,Indian River County,154241,79.677778,54,10420,3,249,147177,745,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
2/12/2021,Florida,Sumter County,124995,76.058333,24,7573,1,215,89102,488,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
2/12/2021,Florida,Osceola County,353623,79.132353,133,35261,4,400,308673,1259,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
2/12/2021,Florida,Taylor County,21781,76.075,3,2572,0,38,16308,90,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
2/12/2021,Florida,Martin County,159701,81.606452,34,10061,1,262,128068,672,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
2/12/2021,Florida,Okaloosa County,203478,78.015789,55,17866,1,307,116332,670,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
2/11/2021,Florida,Citrus County,145415,75.062963,41,9245,2,362,104526,617,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
2/11/2021,Florida,Lake County,345432,77.764706,110,23145,6,494,292120,1269,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
2/11/2021,Florida,Indian River County,154241,79.677778,61,10366,2,247,146206,742,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
2/11/2021,Florida,Hamilton County,14364,75.1,5,1545,0,21,13676,74,30.49,-82.95,1345,8358,6006,1526,1580,2452,1700,1742,1918,1789,1108,549
2/11/2021,Florida,Volusia County,537868,77.039048,199,32671,6,596,372509,1760,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
2/11/2021,Florida,Holmes County,19427,74.5,5,2144,0,41,17048,81,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
2/11/2021,Florida,Baker County,28254,75.95,14,3209,0,54,27734,171,30.32,-82.27,1525,14874,13380,3646,3798,3887,3886,3793,3747,2968,1701,828
2/11/2021,Florida,Brevard County,587769,77.314815,157,31707,9,690,346203,1957,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
2/11/2021,Florida,Washington County,24546,74.083333,3,2551,0,38,17970,130,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
2/11/2021,Florida,Polk County,685368,77.266667,279,53868,16,1050,584769,4532,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
2/11/2021,Florida,Okaloosa County,203478,78.015789,66,17811,2,301,115932,669,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
2/11/2021,Florida,Sumter County,124995,76.058333,30,7549,2,215,88608,487,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
2/11/2021,Florida,Columbia County,69999,74.754545,24,7441,2,148,65208,439,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
2/11/2021,New York,Kings County,2594676,80.061236,935,166497,104,7040,3729931,23988,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
2/11/2021,Florida,Levy County,40276,74.925,18,2721,2,24,30195,180,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
2/11/2021,Florida,Hillsborough County,1426736,77.533083,477,105562,1,1387,1166578,2788,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
2/11/2021,Florida,Okeechobee County,41275,77.055556,10,3402,0,69,41722,362,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
2/11/2021,Florida,Manatee County,385506,78.997297,151,30079,4,513,415438,1349,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
2/11/2021,Florida,Glades County,13580,74.55,7,880,0,14,3064,66,26.95,-81.19,2555,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892
2/11/2021,Florida,Highlands County,103852,77.426087,30,6870,2,282,88800,568,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
2/11/2021,Florida,Bradford County,27142,76.2,2,2768,0,47,26767,136,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
2/11/2021,Florida,Santa Rosa County,174049,77.245833,82,16350,1,237,85612,807,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
2/11/2021,Florida,Suwannee County,44124,75.742857,18,4988,0,119,45320,301,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
2/11/2021,Florida,St. Johns County,243693,80.342424,58,19352,1,180,219759,714,29.91,-81.41,2127,118732,124961,26849,31992,22942,28237,33191,35526,33418,21201,10337
2/11/2021,Florida,Hardee County,27154,79.533333,6,2696,1,24,23421,205,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
2/11/2021,New York,New York County,1630698,81.935021,553,79530,52,3077,3270572,11710,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
2/11/2021,Florida,Lafayette County,8602,77.2,4,1545,0,24,7908,48,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
2/11/2021,Florida,Union County,15448,73.433333,2,1705,0,70,19036,79,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
2/11/2021,Florida,Charlotte County,181522,78.725,45,10188,2,320,139567,794,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
2/11/2021,Florida,Bay County,184736,75.825641,63,17737,6,314,71915,780,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
2/11/2021,Florida,Jackson County,48289,74.727273,14,5801,0,138,52459,339,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
2/11/2021,Florida,Broward County,1934516,79.300597,813,183087,17,2218,2372459,8786,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
2/11/2021,Florida,Jefferson County,14165,76.5,4,1366,0,22,13457,69,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
2/11/2021,Florida,Collier County,372678,81.591525,96,28869,5,426,287693,1519,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
2/11/2021,Florida,Taylor County,21781,76.075,3,2569,0,37,16278,90,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
2/11/2021,Florida,Osceola County,353623,79.132353,118,35128,3,399,307273,1255,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
2/11/2021,Florida,Marion County,353339,75.448148,168,26096,9,672,259695,1798,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
2/11/2021,Florida,Gadsden County,45993,75.622222,11,5285,1,76,46971,390,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
2/11/2021,Florida,Pinellas County,968341,77.648598,275,62688,10,1372,918342,4271,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
2/11/2021,Florida,DeSoto County,37241,77.977778,13,3520,2,69,37633,259,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
2/11/2021,Florida,Walton County,68021,78.136364,25,6763,1,76,37126,285,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
2/11/2021,Florida,Hernando County,186704,76.175,59,10559,3,368,122443,913,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
2/11/2021,Florida,Clay County,212228,77.186207,52,16114,3,283,183860,857,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
2/11/2021,Florida,Hendry County,41018,78.316667,8,4168,0,62,26204,314,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
2/11/2021,Florida,Palm Beach County,1470344,80.354355,516,113284,17,2302,1479298,6070,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
2/11/2021,Florida,Leon County,290965,77.575439,126,27998,3,258,299101,626,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
2/11/2021,Florida,Pasco County,525141,76.321239,182,31312,8,597,392375,2156,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
2/11/2021,Florida,St. Lucie County,313163,77.727907,108,20740,5,520,247194,1435,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
2/11/2021,New York,Bronx County,1440625,78.238413,729,114730,79,4686,1990244,17810,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
2/11/2021,Florida,Gilchrist County,17900,77.36,7,1295,0,28,15313,70,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
2/11/2021,Florida,Nassau County,82925,78.216667,25,7403,1,105,80691,293,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
2/11/2021,Florida,Duval County,937933,75.768263,327,85748,7,1002,959420,1920,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
2/11/2021,Florida,Lee County,740000,78.6875,176,55112,2,846,500143,2122,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
2/11/2021,Florida,Alachua County,266309,77.945238,55,21730,4,189,372746,1072,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
2/11/2021,Florida,Escambia County,313249,75.153731,104,32575,8,582,244515,1992,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
2/11/2021,Florida,Miami-Dade County,2713295,80.555136,1630,389976,23,5081,4331606,11726,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
2/11/2021,Florida,Putnam County,73384,74.51875,14,5669,1,109,68929,498,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
2/11/2021,New York,Queens County,2295808,81.48371,973,168300,82,7197,3714822,25011,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
